iterID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,57.0,29.0,28.0,35.0,41.0,167.0,100.0,24.0,138.0,125.0,113.0,51.0,76.0,0.26826779687622637,0.38642533936651585,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,49.0,47.0,60.0,25.0,150.0,174.0,58.0,149.0,137.0,14.0,18.0,148.0,122.0,0.22156816576406876,0.46199095022624437,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,75.0,77.0,81.0,39.0,33.0,58.0,31.0,146.0,13.0,85.0,150.0,54.0,59.0,0.3963582136410015,0.34886877828054297,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,60.0,23.0,130.0,118.0,156.0,80.0,143.0,27.0,15.0,41.0,64.0,103.0,163.0,0.22808256808727728,0.4493212669683258,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,94.0,17.0,128.0,162.0,28.0,42.0,10.0,113.0,47.0,108.0,64.0,23.0,159.0,0.3309002433090024,0.3914027149321267,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,77.0,112.0,67.0,77.0,161.0,27.0,88.0,171.0,82.0,77.0,143.0,48.0,83.0,0.26716898202652856,0.49004524886877826,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,67.0,166.0,44.0,56.0,25.0,46.0,166.0,13.0,117.0,50.0,53.0,20.0,176.0,0.3915705203673181,0.3932126696832579,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,39.0,176.0,22.0,142.0,88.0,43.0,45.0,167.0,93.0,137.0,96.0,57.0,51.0,0.2717997017502551,0.4642533936651584,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,118.0,146.0,80.0,172.0,132.0,15.0,118.0,32.0,28.0,80.0,176.0,67.0,60.0,0.2178792873400832,0.49502262443438916,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,163.0,161.0,115.0,136.0,69.0,115.0,18.0,47.0,176.0,142.0,42.0,111.0,70.0,0.17541794207676006,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,141.0,138.0,157.0,93.0,77.0,133.0,94.0,162.0,148.0,171.0,89.0,78.0,19.0,0.16058394160583941,0.6199095022624435,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
0,171.0,11.0,103.0,11.0,158.0,56.0,155.0,19.0,178.0,30.0,102.0,113.0,37.0,0.3039007927164273,0.4588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0747623821766123
